Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,Exposed_Rate,Control_Rate,pval,is_significant,Relative_Lift,abs_lift_pct,lifted_users,cost_per_lifted_user
2023-11-13,2023-11-13,Always_On,UK,Social,5182,460255,169176,159,,,,,,,,
2023-11-13,2023-11-13,Always_On,UK,Display,3696,1104977,218611,32,,,,,,,,
2023-11-13,2023-11-13,Always_On,UK,Search,4305,53072,47224,338,,,,,,,,
2023-11-13,2023-11-13,Always_On,DE,YouTube,6210,367952,124279,194,,,,,,,,
2023-11-13,2023-11-13,Always_On,DE,Social,6345,394528,137538,213,,,,,,,,
2023-11-13,2023-11-13,Always_On,DE,Display,4071,1014205,176702,30,,,,,,,,
2023-11-13,2023-11-13,Always_On,DE,Search,3600,52046,44011,275,,,,,,,,
2023-11-13,2023-11-13,Always_On,SA,YouTube,2765,216173,103849,374,,,,,,,,
2023-11-13,2023-11-13,Always_On,SA,Social,4280,261222,97907,500,,,,,,,,
2023-11-13,2023-11-13,Always_On,SA,Display,1387,400071,80366,40,,,,,,,,
2023-11-13,2023-11-13,Always_On,SA,Search,4018,48387,43006,1233,,,,,,,,
2023-11-13,2023-11-13,Always_On,EG,YouTube,4530,319999,155624,615,,,,,,,,
2023-11-13,2023-11-13,Always_On,EG,Social,2904,217716,84475,346,,,,,,,,
2023-11-13,2023-11-13,Always_On,EG,Display,2172,442871,84314,71,,,,,,,,
2023-11-13,2023-11-13,Always_On,EG,Search,2947,38031,33008,1001,,,,,,,,
2023-11-20,2023-11-20,Always_On,UK,YouTube,4258,322675,125762,142,,,,,,,,
2023-11-20,2023-11-20,Always_On,UK,Social,6140,500238,216803,213,,,,,,,,
2023-11-20,2023-11-20,Always_On,UK,Display,3285,920797,155249,30,,,,,,,,
2023-11-20,2023-11-20,Always_On,UK,Search,7387,76247,63644,627,,,,,,,,
2023-11-20,2023-11-20,Always_On,DE,YouTube,4566,378655,144451,162,,,,,,,,
2023-11-20,2023-11-20,Always_On,DE,Social,4135,299698,108141,152,,,,,,,,
2023-11-20,2023-11-20,Always_On,DE,Display,3465,819367,155496,29,,,,,,,,
2023-11-20,2023-11-20,Always_On,DE,Search,6413,83375,75584,558,,,,,,,,
2023-11-20,2023-11-20,Always_On,SA,YouTube,3541,250422,120460,437,,,,,,,,
2023-11-20,2023-11-20,Always_On,SA,Social,4976,382304,136153,675,,,,,,,,
2023-11-20,2023-11-20,Always_On,SA,Display,2975,708819,145158,92,,,,,,,,
2023-11-20,2023-11-20,Always_On,SA,Search,2819,37283,32305,825,,,,,,,,
2023-11-20,2023-11-20,Always_On,EG,YouTube,3965,344985,143438,464,,,,,,,,
2023-11-20,2023-11-20,Always_On,EG,Social,2387,208247,72922,279,,,,,,,,
2023-11-20,2023-11-20,Always_On,EG,Display,2118,604160,113751,70,,,,,,,,
2023-11-20,2023-11-20,Always_On,EG,Search,3230,32734,29201,969,,,,,,,,
2023-11-27,2023-11-27,Always_On,UK,YouTube,7936,593486,238671,284,,,,,,,,
2023-11-27,2023-11-27,Always_On,UK,Social,6088,376918,137570,219,,,,,,,,
2023-11-27,2023-11-27,Always_On,UK,Display,2514,598492,125969,22,,,,,,,,
2023-11-27,2023-11-27,Always_On,UK,Search,4934,52179,45879,428,,,,,,,,
2023-11-27,2023-11-27,Always_On,DE,YouTube,4572,336011,164351,166,,,,,,,,
2023-11-27,2023-11-27,Always_On,DE,Social,6973,384536,137288,216,,,,,,,,
2023-11-27,2023-11-27,Always_On,DE,Display,4177,876155,171463,35,,,,,,,,
2023-11-27,2023-11-27,Always_On,DE,Search,6397,80665,69423,576,,,,,,,,
2023-11-27,2023-11-27,Always_On,SA,YouTube,2691,225613,78858,338,,,,,,,,
2023-11-27,2023-11-27,Always_On,SA,Social,3323,297330,126498,430,,,,,,,,
2023-11-27,2023-11-27,Always_On,SA,Display,2254,667799,123522,76,,,,,,,,
2023-11-27,2023-11-27,Always_On,SA,Search,4447,58707,52867,1506,,,,,,,,
2023-11-27,2023-11-27,Always_On,EG,YouTube,4778,368351,135509,610,,,,,,,,
2023-11-27,2023-11-27,Always_On,EG,Social,3409,219257,104838,387,,,,,,,,
2023-11-27,2023-11-27,Always_On,EG,Display,2567,516394,94574,73,,,,,,,,
2023-11-27,2023-11-27,Always_On,EG,Search,4623,52434,43802,1429,,,,,,,,
2023-12-04,2023-12-04,Always_On,UK,YouTube,4353,383090,136572,140,,,,,,,,
2023-12-04,2023-12-04,Always_On,UK,Social,3522,243317,91919,107,,,,,,,,
2023-12-04,2023-12-04,Always_On,UK,Display,3164,660062,149926,25,,,,,,,,
2023-12-04,2023-12-04,Always_On,UK,Search,3507,37459,31694,302,,,,,,,,
2023-12-04,2023-12-04,Always_On,DE,YouTube,4996,251534,100939,173,,,,,,,,
2023-12-04,2023-12-04,Always_On,DE,Social,3738,235911,83921,118,,,,,,,,
2023-12-04,2023-12-04,Always_On,DE,Display,4349,1040554,180296,40,,,,,,,,
2023-12-04,2023-12-04,Always_On,DE,Search,4808,67657,57049,372,,,,,,,,
2023-12-04,2023-12-04,Always_On,SA,YouTube,3788,299754,124659,431,,,,,,,,
2023-12-04,2023-12-04,Always_On,SA,Social,4618,390017,154402,630,,,,,,,,
2023-12-04,2023-12-04,Always_On,SA,Display,1911,465175,84262,56,,,,,,,,
2023-12-04,2023-12-04,Always_On,SA,Search,2899,35481,31524,878,,,,,,,,
2023-12-04,2023-12-04,Always_On,EG,YouTube,3446,190434,75756,469,,,,,,,,
2023-12-04,2023-12-04,Always_On,EG,Social,4148,262260,114294,481,,,,,,,,
2023-12-04,2023-12-04,Always_On,EG,Display,1433,320333,76355,40,,,,,,,,
2023-12-04,2023-12-04,Always_On,EG,Search,4594,66918,57039,1401,,,,,,,,
2023-12-11,2023-12-11,Always_On,UK,YouTube,5262,375017,148220,168,,,,,,,,
2023-12-11,2023-12-11,Always_On,UK,Social,7269,429577,189073,240,,,,,,,,
2023-12-11,2023-12-11,Always_On,UK,Display,4658,1285082,279427,40,,,,,,,,
2023-12-11,2023-12-11,Always_On,UK,Search,4202,42637,37966,352,,,,,,,,
2023-12-11,2023-12-11,Always_On,DE,YouTube,7058,420666,145476,226,,,,,,,,
2023-12-11,2023-12-11,Always_On,DE,Social,6714,425501,196395,242,,,,,,,,
2023-12-11,2023-12-11,Always_On,DE,Display,3757,1009255,194517,31,,,,,,,,
2023-12-11,2023-12-11,Always_On,DE,Search,6302,72823,61519,525,,,,,,,,
2023-12-11,2023-12-11,Always_On,SA,YouTube,2150,176097,64619,295,,,,,,,,
2023-12-11,2023-12-11,Always_On,SA,Social,4130,242263,82570,563,,,,,,,,
2023-12-11,2023-12-11,Always_On,SA,Display,1406,302538,54048,41,,,,,,,,
2023-12-11,2023-12-11,Always_On,SA,Search,5123,53681,44798,1749,,,,,,,,
2023-12-11,2023-12-11,Always_On,EG,YouTube,3839,203458,72523,448,,,,,,,,
2023-12-11,2023-12-11,Always_On,EG,Social,2638,148663,54428,303,,,,,,,,
2023-12-11,2023-12-11,Always_On,EG,Display,2237,455040,84456,72,,,,,,,,
2023-12-11,2023-12-11,Always_On,EG,Search,4060,58708,50052,1294,,,,,,,,
2023-12-18,2023-12-18,Always_On,UK,YouTube,5533,377929,133016,197,,,,,,,,
2023-12-18,2023-12-18,Always_On,UK,Social,4543,381132,132017,148,,,,,,,,
2023-12-18,2023-12-18,Always_On,UK,Display,2347,606144,116956,19,,,,,,,,
2023-12-18,2023-12-18,Always_On,UK,Search,4806,63594,54612,373,,,,,,,,
2023-12-18,2023-12-18,Always_On,DE,YouTube,4528,403462,196675,145,,,,,,,,
2023-12-18,2023-12-18,Always_On,DE,Social,6794,442891,154322,221,,,,,,,,
2023-12-18,2023-12-18,Always_On,DE,Display,2314,593639,136372,18,,,,,,,,
2023-12-18,2023-12-18,Always_On,DE,Search,6079,80352,71814,467,,,,,,,,
2023-12-18,2023-12-18,Always_On,SA,YouTube,3961,236298,83078,549,,,,,,,,
2023-12-18,2023-12-18,Always_On,SA,Social,5275,414900,189737,622,,,,,,,,
2023-12-18,2023-12-18,Always_On,SA,Display,2411,495261,87920,71,,,,,,,,
2023-12-18,2023-12-18,Always_On,SA,Search,2591,33550,28508,884,,,,,,,,
2023-12-18,2023-12-18,Always_On,EG,YouTube,2067,125686,62066,270,,,,,,,,
2023-12-18,2023-12-18,Always_On,EG,Social,1937,105753,47258,254,,,,,,,,
2023-12-18,2023-12-18,Always_On,EG,Display,1564,449293,78490,49,,,,,,,,
2023-12-18,2023-12-18,Always_On,EG,Search,3811,48005,43053,1103,,,,,,,,
2023-12-25,2023-12-25,Always_On,UK,YouTube,4210,342320,142311,140,,,,,,,,
2023-12-25,2023-12-25,Always_On,UK,Social,7031,568224,268138,222,,,,,,,,
2023-12-25,2023-12-25,Always_On,UK,Display,3238,760137,132084,24,,,,,,,,
2023-12-25,2023-12-25,Always_On,UK,Search,4603,49248,43765,362,,,,,,,,
2023-12-25,2023-12-25,Always_On,DE,YouTube,7337,562962,248347,268,,,,,,,,
2023-12-25,2023-12-25,Always_On,DE,Social,3427,174595,80457,123,,,,,,,,
2023-12-25,2023-12-25,Always_On,DE,Display,3173,656502,129397,24,,,,,,,,
2023-12-25,2023-12-25,Always_On,DE,Search,4546,65309,58160,401,,,,,,,,
2023-12-25,2023-12-25,Always_On,SA,YouTube,3346,285029,105657,398,,,,,,,,
2023-12-25,2023-12-25,Always_On,SA,Social,4559,374334,148991,538,,,,,,,,
2023-12-25,2023-12-25,Always_On,SA,Display,2320,636677,158202,73,,,,,,,,
2023-12-25,2023-12-25,Always_On,SA,Search,4386,49404,41690,1459,,,,,,,,
2023-12-25,2023-12-25,Always_On,EG,YouTube,3873,293935,118805,462,,,,,,,,
2023-12-25,2023-12-25,Always_On,EG,Social,2452,129283,58253,279,,,,,,,,
2023-12-25,2023-12-25,Always_On,EG,Display,2503,607182,112637,76,,,,,,,,
2023-12-25,2023-12-25,Always_On,EG,Search,2441,36506,31364,776,,,,,,,,
2024-01-01,2024-01-01,Always_On,UK,YouTube,7101,437103,154478,259,,,,,,,,
2024-01-01,2024-01-01,Always_On,UK,Social,6134,511474,185534,194,,,,,,,,
2024-01-01,2024-01-01,Always_On,UK,Display,3024,632545,107655,27,,,,,,,,
2024-01-01,2024-01-01,Always_On,UK,Search,3862,56824,51510,294,,,,,,,,
2024-01-01,2024-01-01,Always_On,DE,YouTube,4974,263184,120274,154,,,,,,,,
2024-01-01,2024-01-01,Always_On,DE,Social,4321,298567,133981,144,,,,,,,,
2024-01-01,2024-01-01,Always_On,DE,Display,4050,1063921,197489,33,,,,,,,,
2024-01-01,2024-01-01,Always_On,DE,Search,7252,98032,81991,609,,,,,,,,
2024-01-01,2024-01-01,Always_On,SA,YouTube,4647,374316,152345,602,,,,,,,,
2024-01-01,2024-01-01,Always_On,SA,Social,2295,164495,79739,314,,,,,,,,
2024-01-01,2024-01-01,Always_On,SA,Display,1339,338436,61744,39,,,,,,,,
2024-01-01,2024-01-01,Always_On,SA,Search,5069,54213,45667,1474,,,,,,,,
2024-01-01,2024-01-01,Always_On,EG,YouTube,3464,246155,107393,465,,,,,,,,
2024-01-01,2024-01-01,Always_On,EG,Social,4522,403997,163907,601,,,,,,,,
2024-01-01,2024-01-01,Always_On,EG,Display,1256,365575,64673,38,,,,,,,,
2024-01-01,2024-01-01,Always_On,EG,Search,4152,48768,42046,1262,,,,,,,,
2024-01-08,2024-01-08,NewYear_24,UK,YouTube,22121,1538213,540531,762,0.2439506173,0.1498287671,3.082517614234898e-10,True,62.81961199,0.0941218502,50875.777810456195,0.4348041632388292
2024-01-08,2024-01-08,NewYear_24,UK,Social,13543,893517,388772,479,0.2734145317,0.1497824736,3.749651195567435e-20,True,82.54107117,0.12363205810000003,48064.68249165321,0.28176613883493024
2024-01-08,2024-01-08,NewYear_24,UK,Display,9475,2289636,445236,72,0.1586582049,0.149964209,0.39748173617210925,False,5.797380544,0.008693995900000001,3870.8799585324005,2.4477638422020034
2024-01-08,2024-01-08,NewYear_24,UK,Search,10356,143033,126793,944,,,,,,,,
2024-01-08,2024-01-08,NewYear_24,DE,YouTube,17385,1200660,463329,597,0.2752143732,0.1497619919,1.4766975630974108e-28,True,83.76783698,0.12545238129999997,58125.72637534769,0.29909303649361935
2024-01-08,2024-01-08,NewYear_24,DE,Social,19477,1148087,454532,614,0.2660869565,0.1498322773,2.0637693518547228e-21,True,77.5898767,0.11625467920000002,52841.47184613441,0.3685930637343674
2024-01-08,2024-01-08,NewYear_24,DE,Display,11286,2739073,611667,101,0.1583588957,0.1498103666,0.4587152471904269,False,5.706233336,0.008548529100000007,5228.853149009705,2.1584082930570467
2024-01-08,2024-01-08,NewYear_24,DE,Search,14963,195919,175633,1248,,,,,,,,
2024-01-08,2024-01-08,NewYear_24,SA,YouTube,13675,1095951,523081,1714,0.2748475063,0.1499634236,9.168358084372924e-30,True,83.2763615,0.12488408269999998,65324.49086279869,0.2093395573296034
2024-01-08,2024-01-08,NewYear_24,SA,Social,10658,715237,285203,1427,0.3027730617,0.15,1.031511837182753e-30,True,101.8487078,0.15277306170000002,43571.33551602511,0.2446103584793744
2024-01-08,2024-01-08,NewYear_24,SA,Display,7608,1921493,415482,232,0.1831626849,0.1493670886,0.01056935139253856,True,22.62586529,0.03379559630000001,14041.461941916603,0.5418239234255645
2024-01-08,2024-01-08,NewYear_24,SA,Search,13284,171796,152857,4349,,,,,,,,
2024-01-08,2024-01-08,NewYear_24,EG,YouTube,10183,814463,320996,1340,0.2542796006,0.1497461929,2.9697084546125282e-18,True,69.8070553,0.1045334077,33554.8057380692,0.30347366870453973
2024-01-08,2024-01-08,NewYear_24,EG,Social,10973,782247,365377,1324,0.3045822102,0.1496815287,1.357824280277451e-31,True,103.4868383,0.15490068149999997,56597.14630442549,0.19387903306958765
2024-01-08,2024-01-08,NewYear_24,EG,Display,8814,2382294,591654,259,0.1834196891,0.1495504023,0.0038164345158302544,True,22.64740605,0.03386928680000001,20038.899012367205,0.4398445241208288
2024-01-08,2024-01-08,NewYear_24,EG,Search,9263,135916,115038,2693,,,,,,,,
2024-01-15,2024-01-15,NewYear_24,UK,YouTube,21580,1198043,456264,669,0.2439506173,0.1498287671,3.082517614234898e-10,True,62.81961199,0.0941218502,42944.4118596528,0.5025100837456078
2024-01-15,2024-01-15,NewYear_24,UK,Social,24579,1892265,730369,789,0.2734145317,0.1497824736,3.749651195567435e-20,True,82.54107117,0.12363205810000003,90297.02264243891,0.2722016660209133
2024-01-15,2024-01-15,NewYear_24,UK,Display,8659,2153990,419588,78,0.1586582049,0.149964209,0.39748173617210925,False,5.797380544,0.008693995900000001,3647.8963516892004,2.3736968283077315
2024-01-15,2024-01-15,NewYear_24,UK,Search,23495,342502,304240,2066,,,,,,,,
2024-01-15,2024-01-15,NewYear_24,DE,YouTube,11823,1050078,394238,362,0.2752143732,0.1497619919,1.4766975630974108e-28,True,83.76783698,0.12545238129999997,49458.09589894939,0.23905085274928972
2024-01-15,2024-01-15,NewYear_24,DE,Social,11605,889621,312206,375,0.2660869565,0.1498322773,2.0637693518547228e-21,True,77.5898767,0.11625467920000002,36295.40837431521,0.319737413623162
2024-01-15,2024-01-15,NewYear_24,DE,Display,10020,2686555,459553,88,0.1583588957,0.1498103666,0.4587152471904269,False,5.706233336,0.008548529100000007,3928.5021934923034,2.550590404810889
2024-01-15,2024-01-15,NewYear_24,DE,Search,14668,171085,154730,1140,,,,,,,,
2024-01-15,2024-01-15,NewYear_24,SA,YouTube,11257,592682,291740,1500,0.2748475063,0.1499634236,9.168358084372924e-30,True,83.2763615,0.12488408269999998,36433.682286897994,0.3089723380512696
2024-01-15,2024-01-15,NewYear_24,SA,Social,12901,1048653,443370,1534,0.3027730617,0.15,1.031511837182753e-30,True,101.8487078,0.15277306170000002,67734.992365929,0.19046285456568912
2024-01-15,2024-01-15,NewYear_24,SA,Display,7729,2151472,454525,240,0.1831626849,0.1493670886,0.01056935139253856,True,22.62586529,0.03379559630000001,15360.943408257504,0.5031592002249784
2024-01-15,2024-01-15,NewYear_24,SA,Search,6819,90771,81697,2171,,,,,,,,
2024-01-15,2024-01-15,NewYear_24,EG,YouTube,16864,1110846,537132,2038,0.2542796006,0.1497461929,2.9697084546125282e-18,True,69.8070553,0.1045334077,56148.238344716396,0.300347802480733
2024-01-15,2024-01-15,NewYear_24,EG,Social,15145,916086,415814,1900,0.3045822102,0.1496815287,1.357824280277451e-31,True,103.4868383,0.15490068149999997,64409.87197724099,0.23513476327590643
2024-01-15,2024-01-15,NewYear_24,EG,Display,5591,1631322,283143,170,0.1834196891,0.1495504023,0.0038164345158302544,True,22.64740605,0.03386928680000001,9589.851472412403,0.5830121578091073
2024-01-15,2024-01-15,NewYear_24,EG,Search,11453,168786,152143,3324,,,,,,,,
2024-01-22,2024-01-22,NewYear_24,UK,YouTube,21855,1269421,435573,706,0.2439506173,0.1498287671,3.082517614234898e-10,True,62.81961199,0.0941218502,40996.936657164595,0.5330886105652637
2024-01-22,2024-01-22,NewYear_24,UK,Social,18381,1003374,427738,629,0.2734145317,0.1497824736,3.749651195567435e-20,True,82.54107117,0.12363205810000003,52882.12926757781,0.3475843400138853
2024-01-22,2024-01-22,NewYear_24,UK,Display,8893,2400879,413535,80,0.1586582049,0.149964209,0.39748173617210925,False,5.797380544,0.008693995900000001,3595.2715945065006,2.4735266213513096
2024-01-22,2024-01-22,NewYear_24,UK,Search,15505,190096,172043,1211,,,,,,,,
2024-01-22,2024-01-22,NewYear_24,DE,YouTube,13256,962936,375597,404,0.2752143732,0.1497619919,1.4766975630974108e-28,True,83.76783698,0.12545238129999997,47119.53805913609,0.2813270364272973
2024-01-22,2024-01-22,NewYear_24,DE,Social,11694,816494,306119,402,0.2660869565,0.1498322773,2.0637693518547228e-21,True,77.5898767,0.11625467920000002,35587.766142024804,0.32859606734885266
2024-01-22,2024-01-22,NewYear_24,DE,Display,15330,4369702,963644,119,0.1583588957,0.1498103666,0.4587152471904269,False,5.706233336,0.008548529100000007,8237.738776040407,1.860947575151029
2024-01-22,2024-01-22,NewYear_24,DE,Search,27728,293361,246068,2302,,,,,,,,
2024-01-22,2024-01-22,NewYear_24,SA,YouTube,6548,356822,123786,848,0.2748475063,0.1499634236,9.168358084372924e-30,True,83.2763615,0.12488408269999998,15458.901061102199,0.4235747401525278
2024-01-22,2024-01-22,NewYear_24,SA,Social,12825,1063214,360331,1541,0.3027730617,0.15,1.031511837182753e-30,True,101.8487078,0.15277306170000002,55048.87009542271,0.23297480906999385
2024-01-22,2024-01-22,NewYear_24,SA,Display,5559,1168428,236432,160,0.1831626849,0.1493670886,0.01056935139253856,True,22.62586529,0.03379559630000001,7990.360424401602,0.6957132976158974
2024-01-22,2024-01-22,NewYear_24,SA,Search,10892,149383,134275,3217,,,,,,,,
2024-01-22,2024-01-22,NewYear_24,EG,YouTube,15065,912323,382719,2037,0.2542796006,0.1497461929,2.9697084546125282e-18,True,69.8070553,0.1045334077,40006.9212615363,0.3765598432710163
2024-01-22,2024-01-22,NewYear_24,EG,Social,15939,843185,301830,1987,0.3045822102,0.1496815287,1.357824280277451e-31,True,103.4868383,0.15490068149999997,46753.67269714499,0.34091439411076074
2024-01-22,2024-01-22,NewYear_24,EG,Display,5634,1453815,359650,195,0.1834196891,0.1495504023,0.0038164345158302544,True,22.64740605,0.03386928680000001,12181.088997620003,0.46252022303595325
2024-01-22,2024-01-22,NewYear_24,EG,Search,9005,105871,88406,2952,,,,,,,,
2024-01-29,2024-01-29,NewYear_24,UK,YouTube,10774,954858,435554,358,0.2439506173,0.1498287671,3.082517614234898e-10,True,62.81961199,0.0941218502,40995.1483420108,0.26281158712039776
2024-01-29,2024-01-29,NewYear_24,UK,Social,20654,1379255,599295,651,0.2734145317,0.1497824736,3.749651195567435e-20,True,82.54107117,0.12363205810000003,74092.07425903951,0.2787612603176666
2024-01-29,2024-01-29,NewYear_24,UK,Display,13063,3072367,548952,116,0.1586582049,0.149964209,0.39748173617210925,False,5.797380544,0.008693995900000001,4772.586437296801,2.7370902908987227
2024-01-29,2024-01-29,NewYear_24,UK,Search,12389,167850,142646,1039,,,,,,,,
2024-01-29,2024-01-29,NewYear_24,DE,YouTube,11063,672670,227770,336,0.2752143732,0.1497619919,1.4766975630974108e-28,True,83.76783698,0.12545238129999997,28574.288888700994,0.387166240360039
2024-01-29,2024-01-29,NewYear_24,DE,Social,15972,1432407,497331,493,0.2660869565,0.1498322773,2.0637693518547228e-21,True,77.5898767,0.11625467920000002,57817.05586121521,0.27625066275147925
2024-01-29,2024-01-29,NewYear_24,DE,Display,13402,2716937,552905,111,0.1583588957,0.1498103666,0.4587152471904269,False,5.706233336,0.008548529100000007,4726.524482035504,2.8354872699672033
2024-01-29,2024-01-29,NewYear_24,DE,Search,22947,235294,211413,1903,,,,,,,,
2024-01-29,2024-01-29,NewYear_24,SA,YouTube,12250,1038532,492462,1480,0.2748475063,0.1499634236,9.168358084372924e-30,True,83.2763615,0.12488408269999998,61500.66513460739,0.1991848376466864
2024-01-29,2024-01-29,NewYear_24,SA,Social,7005,438478,186469,895,0.3027730617,0.15,1.031511837182753e-30,True,101.8487078,0.15277306170000002,28487.440042137303,0.24589784093054792
2024-01-29,2024-01-29,NewYear_24,SA,Display,8705,2580371,487166,296,0.1831626849,0.1493670886,0.01056935139253856,True,22.62586529,0.03379559630000001,16464.065467085806,0.5287272464630702
2024-01-29,2024-01-29,NewYear_24,SA,Search,15116,163596,140530,4439,,,,,,,,
2024-01-29,2024-01-29,NewYear_24,EG,YouTube,9834,646465,252521,1190,0.2542796006,0.1497461929,2.9697084546125282e-18,True,69.8070553,0.1045334077,26396.8806458117,0.37254401881611443
2024-01-29,2024-01-29,NewYear_24,EG,Social,9265,572315,261395,1273,0.3045822102,0.1496815287,1.357824280277451e-31,True,103.4868383,0.15490068149999997,40490.263640692494,0.22882044143295538
2024-01-29,2024-01-29,NewYear_24,EG,Display,9492,2462695,548938,286,0.1834196891,0.1495504023,0.0038164345158302544,True,22.64740605,0.03386928680000001,18592.138557418406,0.5105383638727573
2024-01-29,2024-01-29,NewYear_24,EG,Search,16513,165759,142119,4992,,,,,,,,
2024-02-05,2024-02-05,Always_On,UK,YouTube,7079,456942,174844,239,,,,,,,,
2024-02-05,2024-02-05,Always_On,UK,Social,4876,299378,111545,164,,,,,,,,
2024-02-05,2024-02-05,Always_On,UK,Display,4116,1061143,209440,34,,,,,,,,
2024-02-05,2024-02-05,Always_On,UK,Search,5471,55482,47678,420,,,,,,,,
2024-02-05,2024-02-05,Always_On,DE,YouTube,5172,330828,116228,162,,,,,,,,
2024-02-05,2024-02-05,Always_On,DE,Social,5537,285770,108164,181,,,,,,,,
2024-02-05,2024-02-05,Always_On,DE,Display,3044,645924,153719,23,,,,,,,,
2024-02-05,2024-02-05,Always_On,DE,Search,4751,55391,48411,393,,,,,,,,
2024-02-05,2024-02-05,Always_On,SA,YouTube,2189,180859,84597,298,,,,,,,,
2024-02-05,2024-02-05,Always_On,SA,Social,3094,268877,98418,386,,,,,,,,
2024-02-05,2024-02-05,Always_On,SA,Display,1602,469030,98987,52,,,,,,,,
2024-02-05,2024-02-05,Always_On,SA,Search,3789,40770,36489,1124,,,,,,,,
2024-02-05,2024-02-05,Always_On,EG,YouTube,2079,143057,70252,251,,,,,,,,
2024-02-05,2024-02-05,Always_On,EG,Social,2264,138015,49315,306,,,,,,,,
2024-02-05,2024-02-05,Always_On,EG,Display,3062,733170,145794,89,,,,,,,,
2024-02-05,2024-02-05,Always_On,EG,Search,3737,54439,48324,1099,,,,,,,,
2024-02-12,2024-02-12,Always_On,UK,YouTube,6475,384750,146342,206,,,,,,,,
2024-02-12,2024-02-12,Always_On,UK,Social,6126,441907,168788,203,,,,,,,,
2024-02-12,2024-02-12,Always_On,UK,Display,2466,632536,111658,22,,,,,,,,
2024-02-12,2024-02-12,Always_On,UK,Search,5451,75595,68455,461,,,,,,,,
2024-02-12,2024-02-12,Always_On,DE,YouTube,3734,261638,90375,122,,,,,,,,
2024-02-12,2024-02-12,Always_On,DE,Social,5385,371425,129013,172,,,,,,,,
2024-02-12,2024-02-12,Always_On,DE,Display,3414,942440,177023,29,,,,,,,,
2024-02-12,2024-02-12,Always_On,DE,Search,4943,59318,51719,391,,,,,,,,
2024-02-12,2024-02-12,Always_On,SA,YouTube,3272,243850,104705,384,,,,,,,,
2024-02-12,2024-02-12,Always_On,SA,Social,3193,264283,126694,400,,,,,,,,
2024-02-12,2024-02-12,Always_On,SA,Display,1529,376151,70668,48,,,,,,,,
2024-02-12,2024-02-12,Always_On,SA,Search,2709,34510,30297,927,,,,,,,,
2024-02-12,2024-02-12,Always_On,EG,YouTube,5119,285543,107364,658,,,,,,,,
2024-02-12,2024-02-12,Always_On,EG,Social,4535,372144,126602,536,,,,,,,,
2024-02-12,2024-02-12,Always_On,EG,Display,1745,352271,62620,49,,,,,,,,
2024-02-12,2024-02-12,Always_On,EG,Search,2708,35203,31069,820,,,,,,,,
2024-02-19,2024-02-19,Always_On,UK,YouTube,4713,400085,162981,149,,,,,,,,
2024-02-19,2024-02-19,Always_On,UK,Social,4220,363122,140094,131,,,,,,,,
2024-02-19,2024-02-19,Always_On,UK,Display,3816,842006,199826,31,,,,,,,,
2024-02-19,2024-02-19,Always_On,UK,Search,5241,72606,64211,422,,,,,,,,
2024-02-19,2024-02-19,Always_On,DE,YouTube,6488,575499,227247,201,,,,,,,,
2024-02-19,2024-02-19,Always_On,DE,Social,6881,490085,189445,219,,,,,,,,
2024-02-19,2024-02-19,Always_On,DE,Display,2606,544972,92057,22,,,,,,,,
2024-02-19,2024-02-19,Always_On,DE,Search,7695,101018,90186,622,,,,,,,,
2024-02-19,2024-02-19,Always_On,SA,YouTube,2269,180467,72643,287,,,,,,,,
2024-02-19,2024-02-19,Always_On,SA,Social,2516,206298,96839,302,,,,,,,,
2024-02-19,2024-02-19,Always_On,SA,Display,2242,472882,108555,72,,,,,,,,
2024-02-19,2024-02-19,Always_On,SA,Search,2881,42976,38559,834,,,,,,,,
2024-02-19,2024-02-19,Always_On,EG,YouTube,2393,172319,78361,291,,,,,,,,
2024-02-19,2024-02-19,Always_On,EG,Social,4880,384632,143462,667,,,,,,,,
2024-02-19,2024-02-19,Always_On,EG,Display,2010,463198,83755,67,,,,,,,,
2024-02-19,2024-02-19,Always_On,EG,Search,4656,64411,56315,1450,,,,,,,,
2024-02-26,2024-02-26,Always_On,UK,YouTube,6842,349379,125590,249,,,,,,,,
2024-02-26,2024-02-26,Always_On,UK,Social,3939,344904,166248,129,,,,,,,,
2024-02-26,2024-02-26,Always_On,UK,Display,3695,1031716,239730,30,,,,,,,,
2024-02-26,2024-02-26,Always_On,UK,Search,5657,64524,56882,506,,,,,,,,
2024-02-26,2024-02-26,Always_On,DE,YouTube,6165,508023,219450,223,,,,,,,,
2024-02-26,2024-02-26,Always_On,DE,Social,3359,193062,93978,116,,,,,,,,
2024-02-26,2024-02-26,Always_On,DE,Display,3385,868791,210887,28,,,,,,,,
2024-02-26,2024-02-26,Always_On,DE,Search,7610,92408,80063,587,,,,,,,,
2024-02-26,2024-02-26,Always_On,SA,YouTube,3041,264815,111548,413,,,,,,,,
2024-02-26,2024-02-26,Always_On,SA,Social,3094,194215,78112,401,,,,,,,,
2024-02-26,2024-02-26,Always_On,SA,Display,2807,690164,171436,82,,,,,,,,
2024-02-26,2024-02-26,Always_On,SA,Search,4324,48133,42676,1270,,,,,,,,
2024-02-26,2024-02-26,Always_On,EG,YouTube,4374,336915,140782,509,,,,,,,,
2024-02-26,2024-02-26,Always_On,EG,Social,4030,287264,116085,536,,,,,,,,
